Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
454.95,1,Cancel,3640,,,,G
454.95,1,Cancel,3641,,,,G
455.0,1,Insert,3642,B,9,101,G
455.0,1,Insert,3643,A,9,99,G
455.2,1,Cancel,3642,,,,G
455.2,1,Cancel,3643,,,,G
455.25,1,Insert,3644,B,9,101,G
455.25,1,Insert,3645,A,9,99,G
455.45,1,Cancel,3644,,,,G
455.45,1,Cancel,3645,,,,G
455.5,1,Insert,3646,B,9,101,G
455.5,1,Insert,3647,A,9,99,G
455.7,1,Cancel,3646,,,,G
455.7,1,Cancel,3647,,,,G
455.75,1,Insert,3648,B,9,101,G
455.75,1,Insert,3649,A,9,99,G
455.95,1,Cancel,3648,,,,G
455.95,1,Cancel,3649,,,,G
456.0,1,Insert,3650,B,9,101,G
456.0,1,Insert,3651,A,9,99,G
456.2,1,Cancel,3650,,,,G
456.2,1,Cancel,3651,,,,G
456.25,1,Insert,3652,B,9,101,G
456.25,1,Insert,3653,A,9,99,G
456.45,1,Cancel,3652,,,,G
456.45,1,Cancel,3653,,,,G
456.5,1,Insert,3654,B,9,101,G
456.5,1,Insert,3655,A,9,99,G
456.7,1,Cancel,3654,,,,G
456.7,1,Cancel,3655,,,,G
456.75,1,Insert,3656,B,9,101,G
456.75,1,Insert,3657,A,9,99,G
456.95,1,Cancel,3656,,,,G
456.95,1,Cancel,3657,,,,G
457.0,1,Insert,3658,B,9,101,G
457.0,1,Insert,3659,A,9,99,G
457.2,1,Cancel,3658,,,,G
457.2,1,Cancel,3659,,,,G
457.25,1,Insert,3660,B,9,101,G
457.25,1,Insert,3661,A,9,99,G
457.45,1,Cancel,3660,,,,G
457.45,1,Cancel,3661,,,,G
457.5,1,Insert,3662,B,9,101,G
457.5,1,Insert,3663,A,9,99,G
457.7,1,Cancel,3662,,,,G
457.7,1,Cancel,3663,,,,G
457.75,1,Insert,3664,B,9,101,G
457.75,1,Insert,3665,A,9,99,G
457.95,1,Cancel,3664,,,,G
457.95,1,Cancel,3665,,,,G
458.0,1,Insert,3666,B,9,101,G
458.0,1,Insert,3667,A,9,99,G
458.2,1,Cancel,3666,,,,G
458.2,1,Cancel,3667,,,,G
458.25,1,Insert,3668,B,9,101,G
458.25,1,Insert,3669,A,9,99,G
458.45,1,Cancel,3668,,,,G
458.45,1,Cancel,3669,,,,G
458.5,1,Insert,3670,B,9,101,G
458.5,1,Insert,3671,A,9,99,G
458.7,1,Cancel,3670,,,,G
458.7,1,Cancel,3671,,,,G
458.75,1,Insert,3672,B,9,101,G
458.75,1,Insert,3673,A,9,99,G
458.95,1,Cancel,3672,,,,G
458.95,1,Cancel,3673,,,,G
459.0,1,Insert,3674,B,9,101,G
459.0,1,Insert,3675,A,9,99,G
459.2,1,Cancel,3674,,,,G
459.2,1,Cancel,3675,,,,G
459.25,1,Insert,3676,B,9,101,G
459.25,1,Insert,3677,A,9,99,G
459.45,1,Cancel,3676,,,,G
459.45,1,Cancel,3677,,,,G
459.5,1,Insert,3678,B,9,101,G
459.5,1,Insert,3679,A,9,99,G
459.7,1,Cancel,3678,,,,G
459.7,1,Cancel,3679,,,,G
459.75,1,Insert,3680,B,9,101,G
459.75,1,Insert,3681,A,9,99,G
459.95,1,Cancel,3680,,,,G
459.95,1,Cancel,3681,,,,G
460.0,1,Insert,3682,B,9,101,G
460.0,1,Insert,3683,A,9,99,G
460.2,1,Cancel,3682,,,,G
460.2,1,Cancel,3683,,,,G
460.25,1,Insert,3684,B,9,101,G
460.25,1,Insert,3685,A,9,99,G
460.45,1,Cancel,3684,,,,G
460.45,1,Cancel,3685,,,,G
460.5,1,Insert,3686,B,9,101,G
460.5,1,Insert,3687,A,9,99,G
460.7,1,Cancel,3686,,,,G
460.7,1,Cancel,3687,,,,G
460.75,1,Insert,3688,B,9,101,G
460.75,1,Insert,3689,A,9,99,G
460.95,1,Cancel,3688,,,,G
460.95,1,Cancel,3689,,,,G
461.0,1,Insert,3690,B,9,101,G
461.0,1,Insert,3691,A,9,99,G
461.2,1,Cancel,3690,,,,G
461.2,1,Cancel,3691,,,,G
461.25,1,Insert,3692,B,9,101,G
461.25,1,Insert,3693,A,9,99,G
461.45,1,Cancel,3692,,,,G
461.45,1,Cancel,3693,,,,G
461.5,1,Insert,3694,B,9,101,G
461.5,1,Insert,3695,A,9,99,G
461.7,1,Cancel,3694,,,,G
461.7,1,Cancel,3695,,,,G
461.75,1,Insert,3696,B,9,101,G
461.75,1,Insert,3697,A,9,99,G
461.95,1,Cancel,3696,,,,G
461.95,1,Cancel,3697,,,,G
462.0,1,Insert,3698,B,9,101,G
462.0,1,Insert,3699,A,9,99,G
462.2,1,Cancel,3698,,,,G
462.2,1,Cancel,3699,,,,G
462.25,1,Insert,3700,B,9,101,G
462.25,1,Insert,3701,A,9,99,G
462.45,1,Cancel,3700,,,,G
462.45,1,Cancel,3701,,,,G
462.5,1,Insert,3702,B,9,101,G
462.5,1,Insert,3703,A,9,99,G
462.7,1,Cancel,3702,,,,G
462.7,1,Cancel,3703,,,,G
462.75,1,Insert,3704,B,9,101,G
462.75,1,Insert,3705,A,9,99,G
462.95,1,Cancel,3704,,,,G
462.95,1,Cancel,3705,,,,G
463.0,1,Insert,3706,B,9,101,G
463.0,1,Insert,3707,A,9,99,G
463.2,1,Cancel,3706,,,,G
463.2,1,Cancel,3707,,,,G
463.25,1,Insert,3708,B,9,101,G
463.25,1,Insert,3709,A,9,99,G
463.45,1,Cancel,3708,,,,G
463.45,1,Cancel,3709,,,,G
463.5,1,Insert,3710,B,9,101,G
463.5,1,Insert,3711,A,9,99,G
463.7,1,Cancel,3710,,,,G
463.7,1,Cancel,3711,,,,G
463.75,1,Insert,3712,B,9,101,G
463.75,1,Insert,3713,A,9,99,G
463.95,1,Cancel,3712,,,,G
463.95,1,Cancel,3713,,,,G
464.0,1,Insert,3714,B,9,101,G
464.0,1,Insert,3715,A,9,99,G
464.2,1,Cancel,3714,,,,G
464.2,1,Cancel,3715,,,,G
464.25,1,Insert,3716,B,9,101,G
464.25,1,Insert,3717,A,9,99,G
464.45,1,Cancel,3716,,,,G
464.45,1,Cancel,3717,,,,G
464.5,1,Insert,3718,B,9,101,G
464.5,1,Insert,3719,A,9,99,G
464.7,1,Cancel,3718,,,,G
464.7,1,Cancel,3719,,,,G
464.75,1,Insert,3720,B,9,101,G
464.75,1,Insert,3721,A,9,99,G
464.95,1,Cancel,3720,,,,G
464.95,1,Cancel,3721,,,,G
465.0,1,Insert,3722,B,9,101,G
465.0,1,Insert,3723,A,9,99,G
465.2,1,Cancel,3722,,,,G
465.2,1,Cancel,3723,,,,G
465.25,1,Insert,3724,B,9,101,G
465.25,1,Insert,3725,A,9,99,G
465.45,1,Cancel,3724,,,,G
465.45,1,Cancel,3725,,,,G
465.5,1,Insert,3726,B,9,101,G
465.5,1,Insert,3727,A,9,99,G
465.7,1,Cancel,3726,,,,G
465.7,1,Cancel,3727,,,,G
465.75,1,Insert,3728,B,9,101,G
465.75,1,Insert,3729,A,9,99,G
465.95,1,Cancel,3728,,,,G
465.95,1,Cancel,3729,,,,G
466.0,1,Insert,3730,B,9,101,G
466.0,1,Insert,3731,A,9,99,G
466.2,1,Cancel,3730,,,,G
466.2,1,Cancel,3731,,,,G
466.25,1,Insert,3732,B,9,101,G
466.25,1,Insert,3733,A,9,99,G
466.45,1,Cancel,3732,,,,G
466.45,1,Cancel,3733,,,,G
466.5,1,Insert,3734,B,9,101,G
466.5,1,Insert,3735,A,9,99,G
466.7,1,Cancel,3734,,,,G
466.7,1,Cancel,3735,,,,G
466.75,1,Insert,3736,B,9,101,G
466.75,1,Insert,3737,A,9,99,G
466.95,1,Cancel,3736,,,,G
466.95,1,Cancel,3737,,,,G
467.0,1,Insert,3738,B,9,101,G
467.0,1,Insert,3739,A,9,99,G
467.2,1,Cancel,3738,,,,G
467.2,1,Cancel,3739,,,,G
467.25,1,Insert,3740,B,9,101,G
467.25,1,Insert,3741,A,9,99,G
467.45,1,Cancel,3740,,,,G
467.45,1,Cancel,3741,,,,G
467.5,1,Insert,3742,B,9,101,G
467.5,1,Insert,3743,A,9,99,G
467.7,1,Cancel,3742,,,,G
467.7,1,Cancel,3743,,,,G
467.75,1,Insert,3744,B,9,101,G
467.75,1,Insert,3745,A,9,99,G
467.95,1,Cancel,3744,,,,G
467.95,1,Cancel,3745,,,,G
468.0,1,Insert,3746,B,9,101,G
468.0,1,Insert,3747,A,9,99,G
468.2,1,Cancel,3746,,,,G
468.2,1,Cancel,3747,,,,G
468.25,1,Insert,3748,B,9,101,G
468.25,1,Insert,3749,A,9,99,G
468.45,1,Cancel,3748,,,,G
468.45,1,Cancel,3749,,,,G
468.5,1,Insert,3750,B,9,101,G
468.5,1,Insert,3751,A,9,99,G
468.7,1,Cancel,3750,,,,G
468.7,1,Cancel,3751,,,,G
468.75,1,Insert,3752,B,9,101,G
468.75,1,Insert,3753,A,9,99,G
468.95,1,Cancel,3752,,,,G
468.95,1,Cancel,3753,,,,G
469.0,1,Insert,3754,B,9,101,G
469.0,1,Insert,3755,A,9,99,G
469.2,1,Cancel,3754,,,,G
469.2,1,Cancel,3755,,,,G
469.25,1,Insert,3756,B,9,101,G
469.25,1,Insert,3757,A,9,99,G
469.45,1,Cancel,3756,,,,G
469.45,1,Cancel,3757,,,,G
469.5,1,Insert,3758,B,9,101,G
469.5,1,Insert,3759,A,9,99,G
469.7,1,Cancel,3758,,,,G
469.7,1,Cancel,3759,,,,G
469.75,1,Insert,3760,B,9,101,G
469.75,1,Insert,3761,A,9,99,G
469.95,1,Cancel,3760,,,,G
469.95,1,Cancel,3761,,,,G
470.0,1,Insert,3762,B,9,101,G
470.0,1,Insert,3763,A,9,99,G
470.2,1,Cancel,3762,,,,G
470.2,1,Cancel,3763,,,,G
470.25,1,Insert,3764,B,9,101,G
470.25,1,Insert,3765,A,9,99,G
470.45,1,Cancel,3764,,,,G
470.45,1,Cancel,3765,,,,G
470.5,1,Insert,3766,B,9,101,G
470.5,1,Insert,3767,A,9,99,G
470.7,1,Cancel,3766,,,,G
470.7,1,Cancel,3767,,,,G
470.75,1,Insert,3768,B,9,101,G
470.75,1,Insert,3769,A,9,99,G
470.95,1,Cancel,3768,,,,G
470.95,1,Cancel,3769,,,,G
471.0,1,Insert,3770,B,9,101,G
471.0,1,Insert,3771,A,9,99,G
471.2,1,Cancel,3770,,,,G
471.2,1,Cancel,3771,,,,G
471.25,1,Insert,3772,B,9,101,G
471.25,1,Insert,3773,A,9,99,G
471.45,1,Cancel,3772,,,,G
471.45,1,Cancel,3773,,,,G
471.5,1,Insert,3774,B,9,101,G
471.5,1,Insert,3775,A,9,99,G
471.7,1,Cancel,3774,,,,G
471.7,1,Cancel,3775,,,,G
471.75,1,Insert,3776,B,9,101,G
471.75,1,Insert,3777,A,9,99,G
471.95,1,Cancel,3776,,,,G
471.95,1,Cancel,3777,,,,G
472.0,1,Insert,3778,B,9,101,G
472.0,1,Insert,3779,A,9,99,G
472.2,1,Cancel,3778,,,,G
472.2,1,Cancel,3779,,,,G
472.25,1,Insert,3780,B,9,101,G
472.25,1,Insert,3781,A,9,99,G
472.45,1,Cancel,3780,,,,G
472.45,1,Cancel,3781,,,,G
472.5,1,Insert,3782,B,9,101,G
472.5,1,Insert,3783,A,9,99,G
472.7,1,Cancel,3782,,,,G
472.7,1,Cancel,3783,,,,G
472.75,1,Insert,3784,B,9,101,G
472.75,1,Insert,3785,A,9,99,G
472.95,1,Cancel,3784,,,,G
472.95,1,Cancel,3785,,,,G
473.0,1,Insert,3786,B,9,101,G
473.0,1,Insert,3787,A,9,99,G
473.2,1,Cancel,3786,,,,G
473.2,1,Cancel,3787,,,,G
473.25,1,Insert,3788,B,9,101,G
473.25,1,Insert,3789,A,9,99,G
473.45,1,Cancel,3788,,,,G
473.45,1,Cancel,3789,,,,G
473.5,1,Insert,3790,B,9,101,G
473.5,1,Insert,3791,A,9,99,G
473.7,1,Cancel,3790,,,,G
473.7,1,Cancel,3791,,,,G
473.75,1,Insert,3792,B,9,101,G
473.75,1,Insert,3793,A,9,99,G
473.95,1,Cancel,3792,,,,G
473.95,1,Cancel,3793,,,,G
474.0,1,Insert,3794,B,9,101,G
474.0,1,Insert,3795,A,9,99,G
474.2,1,Cancel,3794,,,,G
474.2,1,Cancel,3795,,,,G
474.25,1,Insert,3796,B,9,101,G
474.25,1,Insert,3797,A,9,99,G
474.45,1,Cancel,3796,,,,G
474.45,1,Cancel,3797,,,,G
474.5,1,Insert,3798,B,9,101,G
474.5,1,Insert,3799,A,9,99,G
474.7,1,Cancel,3798,,,,G
474.7,1,Cancel,3799,,,,G
474.75,1,Insert,3800,B,9,101,G
474.75,1,Insert,3801,A,9,99,G
474.95,1,Cancel,3800,,,,G
474.95,1,Cancel,3801,,,,G
475.0,1,Insert,3802,B,9,101,G
475.0,1,Insert,3803,A,9,99,G
475.2,1,Cancel,3802,,,,G
475.2,1,Cancel,3803,,,,G
475.25,1,Insert,3804,B,9,101,G
475.25,1,Insert,3805,A,9,99,G
475.45,1,Cancel,3804,,,,G
475.45,1,Cancel,3805,,,,G
475.5,1,Insert,3806,B,9,101,G
475.5,1,Insert,3807,A,9,99,G
475.7,1,Cancel,3806,,,,G
475.7,1,Cancel,3807,,,,G
475.75,1,Insert,3808,B,9,101,G
475.75,1,Insert,3809,A,9,99,G
475.95,1,Cancel,3808,,,,G
475.95,1,Cancel,3809,,,,G
476.0,1,Insert,3810,B,9,101,G
476.0,1,Insert,3811,A,9,99,G
476.2,1,Cancel,3810,,,,G
476.2,1,Cancel,3811,,,,G
476.25,1,Insert,3812,B,9,101,G
476.25,1,Insert,3813,A,9,99,G
476.45,1,Cancel,3812,,,,G
476.45,1,Cancel,3813,,,,G
476.5,1,Insert,3814,B,9,101,G
476.5,1,Insert,3815,A,9,99,G
476.7,1,Cancel,3814,,,,G
476.7,1,Cancel,3815,,,,G
476.75,1,Insert,3816,B,9,101,G
476.75,1,Insert,3817,A,9,99,G
476.95,1,Cancel,3816,,,,G
476.95,1,Cancel,3817,,,,G
477.0,1,Insert,3818,B,9,101,G
477.0,1,Insert,3819,A,9,99,G
477.2,1,Cancel,3818,,,,G
477.2,1,Cancel,3819,,,,G
477.25,1,Insert,3820,B,9,101,G
477.25,1,Insert,3821,A,9,99,G
477.45,1,Cancel,3820,,,,G
477.45,1,Cancel,3821,,,,G
477.5,1,Insert,3822,B,9,101,G
477.5,1,Insert,3823,A,9,99,G
477.7,1,Cancel,3822,,,,G
477.7,1,Cancel,3823,,,,G
477.75,1,Insert,3824,B,9,101,G
477.75,1,Insert,3825,A,9,99,G
477.95,1,Cancel,3824,,,,G
477.95,1,Cancel,3825,,,,G
478.0,1,Insert,3826,B,9,101,G
478.0,1,Insert,3827,A,9,99,G
478.2,1,Cancel,3826,,,,G
478.2,1,Cancel,3827,,,,G
478.25,1,Insert,3828,B,9,101,G
478.25,1,Insert,3829,A,9,99,G
478.45,1,Cancel,3828,,,,G
478.45,1,Cancel,3829,,,,G
478.5,1,Insert,3830,B,9,101,G
478.5,1,Insert,3831,A,9,99,G
478.7,1,Cancel,3830,,,,G
478.7,1,Cancel,3831,,,,G
478.75,1,Insert,3832,B,9,101,G
478.75,1,Insert,3833,A,9,99,G
478.95,1,Cancel,3832,,,,G
478.95,1,Cancel,3833,,,,G
479.0,1,Insert,3834,B,9,101,G
479.0,1,Insert,3835,A,9,99,G
479.2,1,Cancel,3834,,,,G
479.2,1,Cancel,3835,,,,G
479.25,1,Insert,3836,B,9,101,G
479.25,1,Insert,3837,A,9,99,G
479.45,1,Cancel,3836,,,,G
479.45,1,Cancel,3837,,,,G
479.5,1,Insert,3838,B,9,101,G
479.5,1,Insert,3839,A,9,99,G
479.7,1,Cancel,3838,,,,G
479.7,1,Cancel,3839,,,,G
479.75,1,Insert,3840,B,9,101,G
479.75,1,Insert,3841,A,9,99,G
479.95,1,Cancel,3840,,,,G
479.95,1,Cancel,3841,,,,G
480.0,1,Insert,3842,B,9,101,G
480.0,1,Insert,3843,A,9,99,G
480.2,1,Cancel,3842,,,,G
480.2,1,Cancel,3843,,,,G
480.25,1,Insert,3844,B,9,101,G
480.25,1,Insert,3845,A,9,99,G
480.45,1,Cancel,3844,,,,G
480.45,1,Cancel,3845,,,,G
480.5,1,Insert,3846,B,9,101,G
480.5,1,Insert,3847,A,9,99,G
480.7,1,Cancel,3846,,,,G
480.7,1,Cancel,3847,,,,G
480.75,1,Insert,3848,B,9,101,G
480.75,1,Insert,3849,A,9,99,G
480.95,1,Cancel,3848,,,,G
480.95,1,Cancel,3849,,,,G
481.0,1,Insert,3850,B,9,101,G
481.0,1,Insert,3851,A,9,99,G
481.2,1,Cancel,3850,,,,G
481.2,1,Cancel,3851,,,,G
481.25,1,Insert,3852,B,9,101,G
481.25,1,Insert,3853,A,9,99,G
481.45,1,Cancel,3852,,,,G
481.45,1,Cancel,3853,,,,G
481.5,1,Insert,3854,B,9,101,G
481.5,1,Insert,3855,A,9,99,G
481.7,1,Cancel,3854,,,,G
481.7,1,Cancel,3855,,,,G
481.75,1,Insert,3856,B,9,101,G
481.75,1,Insert,3857,A,9,99,G
481.95,1,Cancel,3856,,,,G
481.95,1,Cancel,3857,,,,G
482.0,1,Insert,3858,B,9,101,G
482.0,1,Insert,3859,A,9,99,G
482.2,1,Cancel,3858,,,,G
482.2,1,Cancel,3859,,,,G
482.25,1,Insert,3860,B,9,101,G
482.25,1,Insert,3861,A,9,99,G
482.45,1,Cancel,3860,,,,G
482.45,1,Cancel,3861,,,,G
482.5,1,Insert,3862,B,9,101,G
482.5,1,Insert,3863,A,9,99,G
482.7,1,Cancel,3862,,,,G
482.7,1,Cancel,3863,,,,G
482.75,1,Insert,3864,B,9,101,G
482.75,1,Insert,3865,A,9,99,G
482.95,1,Cancel,3864,,,,G
482.95,1,Cancel,3865,,,,G
483.0,1,Insert,3866,B,9,101,G
483.0,1,Insert,3867,A,9,99,G
483.2,1,Cancel,3866,,,,G
483.2,1,Cancel,3867,,,,G
483.25,1,Insert,3868,B,9,101,G
483.25,1,Insert,3869,A,9,99,G
483.45,1,Cancel,3868,,,,G
483.45,1,Cancel,3869,,,,G
483.5,1,Insert,3870,B,9,101,G
483.5,1,Insert,3871,A,9,99,G
483.7,1,Cancel,3870,,,,G
483.7,1,Cancel,3871,,,,G
483.75,1,Insert,3872,B,9,101,G
483.75,1,Insert,3873,A,9,99,G
483.95,1,Cancel,3872,,,,G
483.95,1,Cancel,3873,,,,G
484.0,1,Insert,3874,B,9,101,G
484.0,1,Insert,3875,A,9,99,G
484.2,1,Cancel,3874,,,,G
484.2,1,Cancel,3875,,,,G
484.25,1,Insert,3876,B,9,101,G
484.25,1,Insert,3877,A,9,99,G
484.45,1,Cancel,3876,,,,G
484.45,1,Cancel,3877,,,,G
484.5,1,Insert,3878,B,9,101,G
484.5,1,Insert,3879,A,9,99,G
484.7,1,Cancel,3878,,,,G
484.7,1,Cancel,3879,,,,G
484.75,1,Insert,3880,B,9,101,G
484.75,1,Insert,3881,A,9,99,G
484.95,1,Cancel,3880,,,,G
484.95,1,Cancel,3881,,,,G
485.0,1,Insert,3882,B,9,101,G
485.0,1,Insert,3883,A,9,99,G
485.2,1,Cancel,3882,,,,G
485.2,1,Cancel,3883,,,,G
485.25,1,Insert,3884,B,9,101,G
485.25,1,Insert,3885,A,9,99,G
485.45,1,Cancel,3884,,,,G
485.45,1,Cancel,3885,,,,G
485.5,1,Insert,3886,B,9,101,G
485.5,1,Insert,3887,A,9,99,G
485.7,1,Cancel,3886,,,,G
485.7,1,Cancel,3887,,,,G
485.75,1,Insert,3888,B,9,101,G
485.75,1,Insert,3889,A,9,99,G
485.95,1,Cancel,3888,,,,G
485.95,1,Cancel,3889,,,,G
486.0,1,Insert,3890,B,9,101,G
486.0,1,Insert,3891,A,9,99,G
486.2,1,Cancel,3890,,,,G
486.2,1,Cancel,3891,,,,G
486.25,1,Insert,3892,B,9,101,G
486.25,1,Insert,3893,A,9,99,G
486.45,1,Cancel,3892,,,,G
486.45,1,Cancel,3893,,,,G
486.5,1,Insert,3894,B,9,101,G
486.5,1,Insert,3895,A,9,99,G
486.7,1,Cancel,3894,,,,G
486.7,1,Cancel,3895,,,,G
486.75,1,Insert,3896,B,9,101,G
486.75,1,Insert,3897,A,9,99,G
486.95,1,Cancel,3896,,,,G
486.95,1,Cancel,3897,,,,G
487.0,1,Insert,3898,B,9,101,G
487.0,1,Insert,3899,A,9,99,G
487.2,1,Cancel,3898,,,,G
487.2,1,Cancel,3899,,,,G
487.25,1,Insert,3900,B,9,101,G
487.25,1,Insert,3901,A,9,99,G
487.45,1,Cancel,3900,,,,G
487.45,1,Cancel,3901,,,,G
487.5,1,Insert,3902,B,9,101,G
487.5,1,Insert,3903,A,9,99,G
487.7,1,Cancel,3902,,,,G
487.7,1,Cancel,3903,,,,G
487.75,1,Insert,3904,B,9,101,G
487.75,1,Insert,3905,A,9,99,G
487.95,1,Cancel,3904,,,,G
487.95,1,Cancel,3905,,,,G
488.0,1,Insert,3906,B,9,101,G
488.0,1,Insert,3907,A,9,99,G
488.2,1,Cancel,3906,,,,G
488.2,1,Cancel,3907,,,,G
488.25,1,Insert,3908,B,9,101,G
488.25,1,Insert,3909,A,9,99,G
488.45,1,Cancel,3908,,,,G
488.45,1,Cancel,3909,,,,G
488.5,1,Insert,3910,B,9,101,G
488.5,1,Insert,3911,A,9,99,G
488.7,1,Cancel,3910,,,,G
488.7,1,Cancel,3911,,,,G
488.75,1,Insert,3912,B,9,101,G
488.75,1,Insert,3913,A,9,99,G
488.95,1,Cancel,3912,,,,G
488.95,1,Cancel,3913,,,,G
489.0,1,Insert,3914,B,9,101,G
489.0,1,Insert,3915,A,9,99,G
489.2,1,Cancel,3914,,,,G
489.2,1,Cancel,3915,,,,G
489.25,1,Insert,3916,B,9,101,G
489.25,1,Insert,3917,A,9,99,G
489.45,1,Cancel,3916,,,,G
489.45,1,Cancel,3917,,,,G
489.5,1,Insert,3918,B,9,101,G
489.5,1,Insert,3919,A,9,99,G
489.7,1,Cancel,3918,,,,G
489.7,1,Cancel,3919,,,,G
489.75,1,Insert,3920,B,9,101,G
489.75,1,Insert,3921,A,9,99,G
489.95,1,Cancel,3920,,,,G
489.95,1,Cancel,3921,,,,G
490.0,1,Insert,3922,B,9,101,G
490.0,1,Insert,3923,A,9,99,G
490.2,1,Cancel,3922,,,,G
490.2,1,Cancel,3923,,,,G
490.25,1,Insert,3924,B,9,101,G
490.25,1,Insert,3925,A,9,99,G
490.45,1,Cancel,3924,,,,G
490.45,1,Cancel,3925,,,,G
490.5,1,Insert,3926,B,9,101,G
490.5,1,Insert,3927,A,9,99,G
490.7,1,Cancel,3926,,,,G
490.7,1,Cancel,3927,,,,G
490.75,1,Insert,3928,B,9,101,G
490.75,1,Insert,3929,A,9,99,G
490.95,1,Cancel,3928,,,,G
490.95,1,Cancel,3929,,,,G
491.0,1,Insert,3930,B,9,101,G
491.0,1,Insert,3931,A,9,99,G
491.2,1,Cancel,3930,,,,G
491.2,1,Cancel,3931,,,,G
491.25,1,Insert,3932,B,9,101,G
491.25,1,Insert,3933,A,9,99,G
491.45,1,Cancel,3932,,,,G
491.45,1,Cancel,3933,,,,G
491.5,1,Insert,3934,B,9,101,G
491.5,1,Insert,3935,A,9,99,G
491.7,1,Cancel,3934,,,,G
491.7,1,Cancel,3935,,,,G
491.75,1,Insert,3936,B,9,101,G
491.75,1,Insert,3937,A,9,99,G
491.95,1,Cancel,3936,,,,G
491.95,1,Cancel,3937,,,,G
492.0,1,Insert,3938,B,9,101,G
492.0,1,Insert,3939,A,9,99,G
492.2,1,Cancel,3938,,,,G
492.2,1,Cancel,3939,,,,G
492.25,1,Insert,3940,B,9,101,G
492.25,1,Insert,3941,A,9,99,G
492.45,1,Cancel,3940,,,,G
492.45,1,Cancel,3941,,,,G
492.5,1,Insert,3942,B,9,101,G
492.5,1,Insert,3943,A,9,99,G
492.7,1,Cancel,3942,,,,G
492.7,1,Cancel,3943,,,,G
492.75,1,Insert,3944,B,9,101,G
492.75,1,Insert,3945,A,9,99,G
492.95,1,Cancel,3944,,,,G
492.95,1,Cancel,3945,,,,G
493.0,1,Insert,3946,B,9,101,G
493.0,1,Insert,3947,A,9,99,G
493.2,1,Cancel,3946,,,,G
493.2,1,Cancel,3947,,,,G
493.25,1,Insert,3948,B,9,101,G
493.25,1,Insert,3949,A,9,99,G
493.45,1,Cancel,3948,,,,G
493.45,1,Cancel,3949,,,,G
493.5,1,Insert,3950,B,9,101,G
493.5,1,Insert,3951,A,9,99,G
493.7,1,Cancel,3950,,,,G
493.7,1,Cancel,3951,,,,G
493.75,1,Insert,3952,B,9,101,G
493.75,1,Insert,3953,A,9,99,G
493.95,1,Cancel,3952,,,,G
493.95,1,Cancel,3953,,,,G
494.0,1,Insert,3954,B,9,101,G
494.0,1,Insert,3955,A,9,99,G
494.2,1,Cancel,3954,,,,G
494.2,1,Cancel,3955,,,,G
494.25,1,Insert,3956,B,9,101,G
494.25,1,Insert,3957,A,9,99,G
494.45,1,Cancel,3956,,,,G
494.45,1,Cancel,3957,,,,G
494.5,1,Insert,3958,B,9,101,G
494.5,1,Insert,3959,A,9,99,G
494.7,1,Cancel,3958,,,,G
494.7,1,Cancel,3959,,,,G
494.75,1,Insert,3960,B,9,101,G
494.75,1,Insert,3961,A,9,99,G
494.95,1,Cancel,3960,,,,G
494.95,1,Cancel,3961,,,,G
495.0,1,Insert,3962,B,9,101,G
495.0,1,Insert,3963,A,9,99,G
495.2,1,Cancel,3962,,,,G
495.2,1,Cancel,3963,,,,G
495.25,1,Insert,3964,B,9,101,G
495.25,1,Insert,3965,A,9,99,G
495.45,1,Cancel,3964,,,,G
495.45,1,Cancel,3965,,,,G
495.5,1,Insert,3966,B,9,101,G
495.5,1,Insert,3967,A,9,99,G
495.7,1,Cancel,3966,,,,G
495.7,1,Cancel,3967,,,,G
495.75,1,Insert,3968,B,9,101,G
495.75,1,Insert,3969,A,9,99,G
495.95,1,Cancel,3968,,,,G
495.95,1,Cancel,3969,,,,G
496.0,1,Insert,3970,B,9,101,G
496.0,1,Insert,3971,A,9,99,G
496.2,1,Cancel,3970,,,,G
496.2,1,Cancel,3971,,,,G
496.25,1,Insert,3972,B,9,101,G
496.25,1,Insert,3973,A,9,99,G
496.45,1,Cancel,3972,,,,G
496.45,1,Cancel,3973,,,,G
496.5,1,Insert,3974,B,9,101,G
496.5,1,Insert,3975,A,9,99,G
496.7,1,Cancel,3974,,,,G
496.7,1,Cancel,3975,,,,G
496.75,1,Insert,3976,B,9,101,G
496.75,1,Insert,3977,A,9,99,G
496.95,1,Cancel,3976,,,,G
496.95,1,Cancel,3977,,,,G
497.0,1,Insert,3978,B,9,101,G
497.0,1,Insert,3979,A,9,99,G
497.2,1,Cancel,3978,,,,G
497.2,1,Cancel,3979,,,,G
497.25,1,Insert,3980,B,9,101,G
497.25,1,Insert,3981,A,9,99,G
497.45,1,Cancel,3980,,,,G
497.45,1,Cancel,3981,,,,G
497.5,1,Insert,3982,B,9,101,G
497.5,1,Insert,3983,A,9,99,G
497.7,1,Cancel,3982,,,,G
497.7,1,Cancel,3983,,,,G
497.75,1,Insert,3984,B,9,101,G
497.75,1,Insert,3985,A,9,99,G
497.95,1,Cancel,3984,,,,G
497.95,1,Cancel,3985,,,,G
498.0,1,Insert,3986,B,9,101,G
498.0,1,Insert,3987,A,9,99,G
498.2,1,Cancel,3986,,,,G
498.2,1,Cancel,3987,,,,G
498.25,1,Insert,3988,B,9,101,G
498.25,1,Insert,3989,A,9,99,G
498.45,1,Cancel,3988,,,,G
498.45,1,Cancel,3989,,,,G
